anio,mes,recaudacion,emae,ipc_argentina,ipc_cordoba,ipc_tucuman,ipc_santafe,ipc_gba,ipc_mendoza,exportaciones,importaciones,dolar_blue,dolar_oficial,monedas_publico,ingresos_familiares
2015,6,152765888.71851,162.93739000912225,,0.012865475647549,0.0099999999999999,,,,6046.47372914,5707.06641349,13.4,9.1,35.8,
2015,7,162496085.22505996,151.8447963430633,,0.0184078338943278,0.0129999999999998,,,,5568.89347802,5800.57725626,14.94,9.2,36.0,
2015,8,145788863.57198998,146.46506720486232,,0.0166467977333619,0.012,,,,5135.72420696,5604.94745843,15.47,9.31,35.8,
2015,9,141974813.78382,145.88232371860067,,0.017816588240459,0.012,,,,5162.00238878,5487.0890578,15.99,9.43,35.8,
2015,10,147517893.42813,147.04587615341626,,0.0124602005033369,0.0110765798071559,,,,5032.9572304,5058.00128103,15.75,9.56,36.0,
2015,11,142611061.96653,146.175581385648,,0.0216393044797946,0.0199999999999999,,,,3998.62885319,4699.56622909,14.74,9.7,36.8,
2015,12,159325851.41353,141.9421187346255,,0.054159025657152,0.0389999999999998,,,,3429.33670337,4403.90684521,14.32,13.41,37.2,
2016,1,180198199.27293003,134.74645041349706,,0.0308354801717998,0.0409999999999998,,,,3880.89381,4123.27232551,14.27,14.14,29.2,
2016,2,149550308.71888,134.2323610386252,,0.0309992610772462,0.0269999999999998,,,,4140.90057336,4096.19002125,15.61,15.86,28.1,
2016,3,153098875.26078,150.0878942366954,,0.0307537995311282,0.0299999999999999,,,,4420.8489056,4556.33606667,15.26,14.89,27.6,
2016,4,165909682.18736997,153.25067436662908,,0.0450724930592238,0.034,,,,4739.5571006,4422.65670089,14.66,14.54,25.6,0.427
2016,5,185505113.35935,163.51360808690507,,0.0463841999378498,0.0419999999999999,,,,5383.43115187,4873.58161759,14.51,14.29,23.1,
2016,6,190361019.83864,153.66209524099784,,0.0266743254697208,0.0309999999999999,,,,5304.93551653,5046.37328503,15.05,15.23,21.4,
2016,7,201503566.22363,143.73110098180126,,0.0166065496955403,0.0199999999999999,,,,5001.60749981,4717.63722243,15.47,15.28,20.6,0.451
2016,8,183131262.67529,143.6741026486049,,0.0027953862102456,0.002,,,,5763.76941121,5173.69321917,15.41,15.19,19.4,
2016,9,185327026.38846,142.00773744282046,,0.0176234401006847,0.0109999999999998,,,,5049.55097105,4741.42728347,15.71,15.53,19.5,
2016,10,184074905.58679,141.1368632980814,,0.0224850289681013,0.024,,,,4736.73384098,4782.95418009,15.56,15.4,20.4,0.428
2016,11,200030828.88337,144.93832064073018,,0.0116927681955754,0.0159999999999999,,,,4837.42061069,4723.15060522,16.15,16.11,21.5,
2016,12,294356652.94723,142.59014516031914,,0.018294214563943,0.012,1.6,,,4649.44810088,4594.79292979,16.87,16.17,24.4,
2017,1,235944997.75291,136.6326594831619,0.016,0.0147461091748219,0.0129999999999998,2.074645537948294,,,4290.75505794,4344.1163461,16.64,16.21,31.0,0.437
2017,2,191585276.07490003,132.1585163398225,0.021,0.0231799230751177,0.0249999999999998,2.6912470636298647,,,3899.34773492,4117.16865957,16.28,15.81,31.2,
2017,3,232579935.98354995,152.6209585590571,0.024,0.0340180105538314,0.024,2.81963300014918,,,4564.6711114,5474.98330466,15.98,15.67,31.6,
2017,4,207468120.33602,151.94634480448715,0.027,0.0223235179878344,0.0259999999999999,2.398916618301405,,,4866.62981228,4973.10245577,15.99,15.74,32.5,0.428
2017,5,226792496.44697,168.3892094693676,0.0139999999999999,0.0137326213657509,0.013,1.8987341772152,,,5493.18163468,6064.32059245,16.39,16.4,33.0,
2017,6,246415800.40133,161.03568546945212,0.012,0.008836508315233,0.012,1.2885881153239964,,,5158.48680165,5898.14821469,16.84,16.88,35.7,
2017,7,265716964.95846,150.30605012391976,0.017,0.0215091597954253,0.017,2.022698151198976,,,5304.08365055,6042.73614412,18.09,17.94,35.2,0.427
2017,8,243036597.07484,149.25534277384088,0.0139999999999999,0.0147861842225898,0.014,1.3860231452408778,,,5272.37719574,6316.73196131,18.23,17.63,36.2,
2017,9,245800524.37966004,146.38655965775365,0.019,0.0130001009496594,0.019,1.5440428261735306,,,5268.23685737,5968.34766456,17.91,17.63,36.2,
2017,10,241669627.98506,149.38594966601434,0.015,0.0117375733110478,0.019,1.2591495294527633,,,5280.53326543,6209.13406815,18.1,17.95,35.6,0.417
2017,11,247599092.34450004,151.9260428520267,0.0139999999999999,0.0214695861689633,0.013,1.5145647777634386,,,4668.00952733,6163.36467863,17.96,17.68,34.3,
2017,12,257607309.54701,146.78338490922428,0.031,0.0306742041961745,0.022,2.5092188360954504,,,4578.4209987,5365.93059037,19.28,18.95,32.8,
2018,1,293193327.50142,142.740912606172,0.018,0.023338882371553,0.0195138619873498,1.7738267521190787,,,4810.2403818,5743.26392064,19.95,19.95,30.4,0.44
2018,2,259734997.14640003,138.8180403516572,0.024,0.0248444358878296,0.0309446584189954,2.8479726984643072,,,4304.2139995,5195.98021667,20.35,20.42,30.7,
2018,3,263187376.16327,155.8573195357695,0.023,0.0173963544046626,0.025912357184064,2.109421291724267,,,5416.66483242,5978.9496414,20.76,20.46,29.5,
2018,4,261331883.1765,151.52454398394318,0.027,0.0306306745074718,0.0285285320063821,2.74672134318541,,,5216.33094157,6105.58506503,21.0,20.9,28.1,0.422
2018,5,321218764.60516,159.56669237791647,0.021,0.0206991441572998,0.0354229748468681,2.7,,,5163.05521342,6448.00054965,25.97,25.55,26.7,
2018,6,324229812.39091,151.125763233455,0.037,0.031611938329362,0.029747153522688,3.688224079777092,,,5133.42608023,5461.01935893,29.4,29.66,24.0,
2018,7,328580021.90116,145.96352443000438,0.031,0.035185062861019,0.0387915124030318,3.4014567569478737,,,5414.83105051,6182.40102398,28.45,28.05,21.2,0.424
2018,8,321228495.18613994,146.76596003413945,0.039,0.0333971391297736,0.0429974767731382,3.942689098618524,,,5201.81017499,6314.30100303,38.0,38.0,20.1,
2018,9,322970789.14777994,137.74656971864778,0.065,0.0589956042449875,0.0669058067960075,6.276935223870761,,,5036.80839675,4699.95462948,41.3,41.94,19.3,
2018,10,340732592.68525,142.84327598456738,0.054,0.0547537531913675,0.0534487637204057,5.578083887943031,,,5398.12559373,5073.4736818,36.5,36.98,15.0,0.434
2018,11,328749091.5107,140.59240732533542,0.032,0.0318235253536236,0.0314922070759875,3.1665054094467404,,,5349.60764934,4363.01217956,38.0,38.82,11.6,
2018,12,348251996.95375,136.25161596905613,0.026,0.026549131853975,0.0192999133667755,2.6117600250092465,,,5336.41428687,3916.87314604,40.5,38.83,15.9,
2019,1,403724766.96568,134.53623985669554,0.0289999999999999,0.0397062753655308,0.0306517062572571,3.423253752838873,,,4584.79247889,4211.80680606,37.5,38.31,13.2,0.447
2019,2,362547450.77915007,132.2678886127364,0.038,0.0389563012439495,0.0525589818978111,3.864281506078937,,,4447.65333873,3997.93744612,39.0,40.14,13.1,
2019,3,359463832.61614,144.96325495574894,0.047,0.0370675331366703,0.046046267925589,3.854582957328856,,,5136.9720131,3956.31273037,43.65,44.4,16.2,
2019,4,395160537.62595993,149.91622140352248,0.034,0.0304649181197351,0.0303668234202285,3.4409136047666378,,,5337.17544789,4172.28163326,46.0,45.36,18.4,0.434
2019,5,474764433.21153,164.13569907592014,0.031,0.029380614896729,0.0288999999999997,3.2064513032208364,,,6043.68990849,4644.78872143,46.0,46.1,21.3,
2019,6,488482430.8231502,150.85897174113103,0.027,0.024318976033032,0.0304983095385258,2.77894051439469,,,5239.14493306,4171.39180551,43.8,43.7,24.6,
2019,7,497959586.6169001,146.77702964007008,0.022,0.0235205179333504,0.0208659137399447,2.280697784917529,,,5855.71646803,4905.29784078,45.2,45.03,23.7,0.449
2019,8,496424624.14022,141.2769346808401,0.04,0.0398447061725604,0.0415047715382683,3.7164030527596426,,,5568.03563596,4400.09418116,63.0,62.04,25.9,
2019,9,460336658.88442,134.87706647993627,0.059,0.0547661062655908,0.0646974527564392,5.711848139063669,,,5746.03701536,4001.94180505,61.25,59.82,32.0,
2019,10,486655935.11950994,141.63933661701356,0.033,0.0294292574325307,0.0257101050053289,3.1212799870871555,,,5889.09279366,4121.43024042,69.0,63.22,36.4,0.439
2019,11,514581301.82220006,137.77182966933125,0.043,0.0424215967068493,0.0318125503633297,4.1400900019565645,,,5892.6712105,3408.68218244,69.25,62.93,38.2,
2019,12,533436367.8879301,135.7651545276348,0.037,0.03581201411524,0.032554328525939,3.8,,,5374.34537988,3133.06458335,78.5,62.99,40.9,
2020,1,583299752.1918399,133.89108608957224,0.023,0.0392299391178341,0.027321295549509,2.8,,,4579.46881829,3535.43384682,78.0,63.03,50.0,0.444
2020,2,517456137.17547005,128.973638746598,0.02,0.0184264039526864,0.0231694868466771,1.8,,,4377.98623343,3191.22422754,78.5,64.26,58.6,
2020,3,489768708.8621501,128.21106074025633,0.033,0.0249170742166531,0.0291828267219489,2.3794301118003736,,,4382.66937892,3154.187947,83.5,66.58,65.2,
2020,4,440663388.91268,113.29503444580098,0.015,0.0133716228674223,0.0227766148956602,2.070955981636513,,,4349.28632508,2894.41933464,118.0,69.16,88.8,0.451
2020,5,543693705.56867,131.02956919734874,0.015,0.0076872165811368,0.0103644264914692,1.6138900372054552,,,5077.74892848,3165.9282486,125.0,70.76,100.9,
2020,6,591680069.65594,132.52196526648797,0.022,0.0136558533853241,0.0169084267672421,1.8502546744560715,,,4785.94670694,3299.30699887,126.0,74.07,102.3,
2020,7,620564956.1889601,127.46368946979526,0.019,0.0183600002256989,0.0164559183496948,2.5,,,4931.05458813,3450.78954023,136.0,76.39,106.5,0.443
2020,8,661649917.6617702,125.18389375984692,0.027,0.0221859886239295,0.0291185176895241,2.8061860813170365,,,4954.6154336,3508.21398643,135.0,78.36,103.6,
2020,9,656784179.8201599,127.17507609335053,0.0279999999999999,0.0198913980425848,0.0220699106277015,2.7,,,4726.50083528,4128.99410758,146.0,80.62,92.0,
2020,10,694917723.3148199,131.3455018945211,0.038,0.035610102151778,0.0390145573132068,3.7,,,4674.04444197,4004.44094513,169.0,83.89,91.9,0.435
2020,11,702232812.315,132.0686552529937,0.032,0.0331786450047122,0.0174930498850514,3.6,,,4500.43265594,4114.75650827,155.0,86.72,96.0,
2020,12,734698888.6128,133.85436559461533,0.04,0.0433247112149712,0.042117355943279,3.714995948525669,,,3544.06809958,3907.941187,166.0,89.87,82.2,
2021,1,847396.08080802,131.52153739734865,0.04,0.0581583995436971,0.0619756277611844,4.8,,,4911.99989689,3843.54738808,153.0,92.7,73.5,0.445
2021,2,776442.1962077401,126.23926696837655,0.036,0.0379149511600631,0.0296683418230139,3.7,,,4774.99899487,3712.67659416,146.0,95.12,66.0,
2021,3,827846.277896,145.9569001036044,0.048,0.0405503178406623,0.0294805592454427,4.273483455322677,,,5719.99879677,5320.17156768,141.0,97.69,58.2,
2021,4,883502.3067697299,147.28084401862375,0.0409999999999999,0.0362454526243356,0.0441574574048755,4.3249240831581375,,,6142.99869995,4672.8071307,150.0,98.9,36.9,0.434
2021,5,929456.42826613,151.16932233869088,0.033,0.0375763146481462,0.041653119900588,3.580264881385535,,,6812.69121124,5141.00165331,157.0,100.09,30.3,
2021,6,991092.17695726,148.97961710860486,0.032,0.0332687712766068,0.0300848031863791,3.2144053782384545,,,7009.85373819,5908.78147225,168.0,101.17,31.5,
2021,7,1027723.05094149,142.4259130609719,0.03,0.0257651246136068,0.0227966536934325,3.0,,,7251.90693318,5715.43837769,180.5,102.06,33.1,0.441
2021,8,1082636.31032022,140.9749407280359,0.025,0.021305220981526,0.0251192991836002,2.751426043986207,,,8098.85623198,5753.64398837,181.5,103.14,36.8,
2021,9,1056068.1827176502,141.29608908941103,0.035,0.0304986424554774,0.0300547262083321,3.0,,,7570.18929044,5885.68205141,186.0,104.3,41.6,
2021,10,1097622.33401297,139.51475869689767,0.035,0.0277416949648585,0.0320661720039332,3.2,,,6862.57009727,5247.23213626,197.5,105.23,45.2,0.413
2021,11,1117554.32321109,143.75187761771605,0.025,0.0268091691047915,0.0215297065106772,2.827983723030784,,,6191.18818131,5767.0360416,201.5,106.48,49.0,
2021,12,1269391.1029456905,147.22987832208702,0.038,0.0361301664273108,0.0413982418502634,3.0716847176440827,,,6587.06291449,6215.73500319,208.0,108.29,54.4,
2022,1,1291122.45628632,139.63796162487702,0.039,0.036886143235659,0.0366706082857115,4.0,,,5591.29268398,5251.2936057,213.0,110.71,57.7,0.43
2022,2,1263972.90544106,137.8495135303851,0.047,0.047153894928855,0.0388753690093452,4.909892411370266,,,6517.72030512,5638.66689554,211.0,112.95,58.0,
2022,3,1344469.19827927,153.93085077634714,0.067,0.0691499006309845,0.0753196831563309,6.026821650513582,,,7408.02816163,7083.88545587,200.0,116.45,56.1,
2022,4,1450063.33261555,157.66169211639613,0.06,0.0527559633948833,0.0523708066820041,5.946930873476819,,,8366.21086423,6889.29493355,200.5,120.64,58.7,0.414
2022,5,1665308.56382018,164.68936309003504,0.051,0.0500419020733937,0.0482320126093449,5.249089918880959,,,8361.06814357,7891.52548409,206.0,125.62,61.6,
2022,6,1796690.6546253895,161.45483436231189,0.053,0.0513044618497051,0.0608580959026583,5.0676434742941225,,,8456.58891046,8666.66310103,238.0,130.44,63.4,
2022,7,1908711.3495111,152.4453876942543,0.074,0.0656342154049296,0.0638044277981064,7.271443013038168,,,7656.26690543,8301.61983506,296.0,137.93,66.7,0.424
2022,8,1864163.8350607,151.4657390249835,0.07,0.0624286115108407,0.0695147427259883,6.654705594519659,,,7583.23891063,7917.87095572,290.0,145.77,62.5,
2022,9,2267832.4863164,149.17434933796582,0.062,0.053658547855963,0.0673520650368759,6.130170543689432,,,7493.95396504,7143.96142178,288.0,154.25,64.0,
2022,10,2107729.1177218203,146.55439499138336,0.063,0.0680470050766304,0.0540836712701098,5.76541285970455,,,8021.38090308,6088.90578233,290.0,163.89,62.0,0.413
2022,11,2109023.8176058,148.03049443619366,0.049,0.046059572365775,0.0512531144027872,4.914244193380726,,,7136.99028171,5778.03041075,314.0,174.55,60.7,
2022,12,2471538.5320785698,146.18080800161067,0.051,0.0514195947678899,0.0437244335602093,5.45840186996798,,,6110.13657022,5088.65847728,346.0,184.64,69.3,
2023,1,2501039.7434858903,143.0301902773383,0.06,0.0539266586044773,0.0582783431514584,5.7,,,4953.99836153,5366.60710713,383.0,194.36,68.7,0.446
2023,2,2317952.24699464,137.26202710765216,0.066,0.075434581064572,0.0799903626037406,6.5,,,5247.75837869,5031.00287783,377.0,204.39,79.0,
2023,3,2544256.2831335603,155.06056765123174,0.077,0.0798544703127979,0.0694985265665206,7.8,,,5760.73638581,6843.81462087,393.0,216.24,83.6,
2023,4,2773782.02508567,150.02108496857022,0.084,0.0652312969806412,0.0742269277822076,8.499507307643118,,,5868.31573942,6110.21482628,467.0,229.63,86.3,0.417
2023,5,3419271.624565611,153.7724057229578,0.078,0.0798016189006356,0.0766267182380526,7.2,,,6280.48585939,7406.21448106,490.0,250.37,86.7,
2023,6,3786987.22737658,152.5570318231417,0.06,0.0536623947782584,0.0652706951803048,5.673275198934712,,,5433.52126245,7252.0259066,494.0,270.16,88.3,
2023,7,3911073.62978366,150.22297349372374,0.063,0.0679637333515623,0.0709924548252736,6.9,,,6074.96578468,6758.36357653,550.0,287.92,83.3,0.434
2023,8,4367732.549592,151.9420380669623,0.124,0.1215474177488593,0.1429215044413068,12.478007501051335,,,5934.75454907,6898.73533827,735.0,366.63,99.0,
2023,9,4622744.80837262,148.43224354616743,0.127,0.1384989872629687,0.125696642843649,12.5,,,5788.38556041,6520.37702434,800.0,367.0,105.6,
2023,10,4810735.94016337,147.50696153972527,0.083,0.0820583657141849,0.0854092730050606,8.7,,,5405.5850343,5849.30135642,920.0,367.94,129.5,0.435
2023,11,5062572.469792679,146.35949570248516,0.128,0.1289911913564907,0.1216268403851734,12.5,,,4934.22726689,5517.43704224,905.0,378.37,128.1,
2023,12,6345042.72707034,139.33576451525818,0.255,0.241898978573017,0.245218626453058,27.9,,,5305.01096876,4271.86806454,1025.0,847.11,138.7,
2024,1,8372545.81630327,137.54602337346688,0.206,0.2303281108195924,0.2406136091862971,20.7,,,5412.32394984,4603.95464722,1195.0,875.65,175.1,0.467
2024,2,7845154.2057150975,133.63722216331925,0.132,0.1335557721486642,0.1078779863209034,12.3,,,5550.15215922,4118.05743199,1030.0,888.7,152.3,
2024,3,8380132.08098642,142.5686261813822,0.11,0.1101144352411225,0.0822419899768407,12.4,,,6491.94579496,4331.57077283,1010.0,901.63,152.5,
2024,4,9396932.97537987,147.26514258589685,0.088,0.0673781511826951,0.0791879268663042,7.1,,,6511.29105414,4704.52137908,1040.0,920.57,145.9,0.436
2024,5,14186957.13500341,156.776591364878,0.042,0.0408435632704047,0.0473485931866306,4.8,,,7666.53390988,5012.11741383,1225.0,934.94,163.3,
2024,6,12109198.55651926,147.36514372746453,0.046,0.0370147637471416,0.0464976131643848,4.3,,,6567.23094027,4687.44850467,1365.0,950.78,176.0,
2024,7,13114686.085873738,149.69744528045874,0.04,0.0435573817988093,0.0419853712986164,4.5,,,7185.79165543,5727.05446816,1370.0,971.53,189.1,0.435
2024,8,12728471.89050519,147.3275390454539,0.042,0.0472996946739088,0.0474910116654456,4.0,,,6757.78532023,4882.94094487,1305.0,991.42,169.6,
2024,9,13828312.7375592,144.84389915404117,0.035,0.0365392235633685,0.039380458988234,3.2,,,6952.88047943,5970.95870549,1235.0,1004.94,154.5,
2024,10,13836415.111909362,147.99503239709418,0.027,0.022317372253918,0.0299098243329114,2.6,,,7032.24999014,6120.46379453,1180.0,1020.75,123.8,0.43
2024,11,14085458.403796362,148.06953080982638,0.024,0.0341786180796814,0.0196415873194359,2.1,,,6526.00222519,5249.07209284,1115.0,1040.27,124.4,
2024,12,14147188.049613744,148.5668159219608,0.027,0.0348735669528084,0.0263132892649633,2.4,,,7049.01924352,5367.41141389,1215.0,1060.28,110.8,
2025,1,16612982.154993393,146.29412587482528,0.022,0.0223360772675342,0.0215549186688805,3.1,,,5914.84804218,5752.75016151,1220.0,1079.63,80.0,
2025,2,14771403.762739982,141.20146301448366,0.024,0.0365810900937724,0.0288734892250921,2.6,,,6139.7040571,5864.28756064,1225.0,1094.2,69.3,
2025,3,13985341.995117592,150.408941416515,0.037,0.0276438618233294,0.0347850531620075,3.5,,,6642.34697319,6018.84797559,1325.0,1103.73,22.8,
2025,4,15014754.71973621,158.75162561869965,0.0279999999999999,0.0248958579530207,0.026760945492009,2.9,,,6674.33068417,6459.95918914,1200.0,1194.45,33.7,
2025,5,17197840.860127654,164.7437935476038,0.015,0.0198587008783797,0.0161780682277608,1.4,,,7095.18297927,6487.97000892,1170.0,1209.35,23.4,
2025,6,17530573.78079476,156.36883137275174,0.016,0.021853730366643,0.0083732973080854,1.9,,,7275.26064524,6395.91011981,1215.0,1217.87,10.8,
2025,7,18842042.8933596,154.06603395739194,0.019,0.0193705676956745,0.0148372314533109,1.9,,,7760.55566787,6853.67165011,1320.0,1385.56,2.6,
2025,8,,,,0.0191566143505572,,,,,,,1320.0,1361.42,-3.1,
2025,9,,,,,,,,,,,1440.0,1364.73,-6.8,
