anio,mes,valor
1984,8,0.2747299341210125
1984,9,0.2755561512989688
1984,10,0.1749593280764709
1984,11,0.1528618324074903
1984,12,0.21689260244688735
1985,1,0.004604268983755243
1985,2,0.4738524455308248
1985,3,0.2393793455380493
1985,4,0.2767791659697114
1985,5,0.26965635392522413
1985,6,0.2430945804362322
1985,7,0.03269801743128045
1985,8,0.020984814759855627
1985,9,0.05932295766971478
1985,10,0.02109463430250498
1985,11,0.02298786222958755
1985,12,0.03319797287682924
1986,1,0.03949933258469826
1986,2,0.025136946164233367
1986,3,0.05949457694181272
1986,4,0.06000553608542473
1986,5,0.026826062132364333
1986,6,0.04963404856938424
1986,7,0.06638249292645555
1986,8,0.08643011729911669
1986,9,0.07572255974365692
1986,10,0.050322091701402
1986,11,0.04591899158293003
1986,12,0.01137392994475002
1987,1,0.10295207986096698
1987,2,0.0812046248991665
1987,3,0.08405869186769453
1987,4,0.05092911218169304
1987,5,0.04518664047151271
1987,6,0.06954887218045112
1987,7,0.09705135715680532
1987,8,0.1320754716981133
1987,9,0.13867924528301886
1987,10,0.19345484672742327
1987,11,0.07856068494735634
1987,12,0.029929199742544488
1988,1,0.10321841474846376
1988,2,0.15738293051359517
1988,3,0.14960437229790347
1988,4,0.15504150996948848
1988,5,0.16402506450423876
1988,6,0.1831855604813174
1988,7,0.25728176992729374
1988,8,0.22829673253627558
1988,9,0.11657327710704171
1988,10,0.0988152516943454
1988,11,0.051909223598097805
1988,12,0.05621824855090304
1989,1,0.08803898718084541
1989,2,0.09503407984420648
1989,3,0.1942023830695358
1989,4,0.49754281459419203
1989,5,0.9960222752585522
1989,6,0.9804204862495016
1989,7,1.7756031294810193
1989,8,0.17373768500811193
1989,9,0.09658538092075787
1989,10,0.06611506231955498
1989,11,0.06009286719198942
1989,12,0.5953133080369105
1990,1,0.5012673652472435
1990,2,0.8935817622252458
1990,3,0.5905200364899323
1990,4,0.11272830926971263
1990,5,0.14982145629560625
1990,6,0.14056170672427754
1990,7,0.11785249200899747
1990,8,0.15144294413555728
1990,9,0.110508162796045
1990,10,0.05776875931754181
1990,11,0.03566534862780415
1990,12,0.025969607620775596
1991,1,0.09940680151799862
1991,2,0.23432420657528755
1991,3,0.08082864977871893
1991,4,0.06051547427652731
1991,5,0.03233294644337594
1991,6,0.031848010646597175
1991,7,0.029753168779186146
1991,8,0.0015979960266044326
1991,9,0.017528351515674237
1991,10,0.01618815552494974
